user_id,age,gender,subscription_type,tenure_months,weekly_viewing_hours,content_diversity,price_increase,technical_issues,customer_service_calls,account_sharing,competing_services,last_login_days,binge_watching,user_rating,recommended_content_watched,signup_date,region,device_type,churn_probability
636,36,F,Basic,4,7.9425342771890985,4,1,0,0,1,4,17,0,1.1086961451756858,0.2483966087339381,2024-05-01 18:28:14.279677,Asia,Computer,0.7131402257244587
637,66,F,Standard,18,9.553829228892756,4,0,1,0,0,0,18,1,2.0528856114685388,0.7589344062270534,2024-05-02 18:28:14.279677,Latin America,Mobile,0.33360219471577673
638,53,M,Standard,49,9.812146775102594,3,0,0,0,0,3,13,1,3.8410913942769986,0.11823817572626327,2024-05-03 18:28:14.279677,Europe,Mobile,0.3515467316827036
639,29,F,Premium,19,1.3439934827753728,7,1,0,1,0,2,19,0,3.711643783385067,0.3699664944058695,2024-05-04 18:28:14.279677,North America,Computer,0.558057003122645
640,58,M,Standard,43,17.47469113726618,8,1,0,0,1,3,24,0,2.413477838167004,0.15148271665388535,2024-05-05 18:28:14.279677,Asia,Computer,0.5488259727484808
641,36,M,Standard,52,10.206628161353093,2,0,0,0,1,2,9,1,4.234432127637826,0.25797582929448193,2024-05-06 18:28:14.279677,North America,Computer,0.3061897858502894
642,29,Other,Standard,35,12.215010652236876,4,1,1,0,1,3,16,1,1.9433442075994845,0.1526832324849522,2024-05-07 18:28:14.279677,North America,Mobile,0.5545927424430984
643,26,M,Standard,40,14.757748852870215,3,0,2,0,0,3,7,0,2.8450821326090865,0.8867725085424267,2024-05-08 18:28:14.279677,North America,TV,0.44957756754828987
644,24,F,Basic,14,4.894187712198499,2,1,0,1,0,0,27,0,2.890122541243603,0.7319041990130318,2024-05-09 18:28:14.279677,Asia,TV,0.5690520590381747
645,45,F,Basic,58,12.367359495176142,6,0,0,0,0,0,13,0,2.3632670754800684,0.5609272460442614,2024-05-10 18:28:14.279677,Asia,Computer,0.3058583391025952
646,31,F,Basic,33,8.661794545506032,4,0,1,0,1,2,20,1,4.8186644045006695,0.2244252224955331,2024-05-11 18:28:14.279677,Europe,Mobile,0.3546532902656265
647,48,F,Standard,14,14.233853876082469,6,0,4,0,1,4,22,0,3.7867361340604053,0.5102268271991949,2024-05-12 18:28:14.279677,Asia,Tablet,0.5223814663019054
648,69,M,Basic,34,0.0,2,1,0,1,0,0,7,0,3.1567973413092063,0.5208332064475724,2024-05-13 18:28:14.279677,Asia,Mobile,0.5221557261847706
649,36,M,Basic,55,9.504528498793656,4,0,1,1,0,0,4,0,3.042060373554594,0.5904037256539062,2024-05-14 18:28:14.279677,North America,Computer,0.3006771682962445
650,64,F,Basic,4,6.985896721080191,6,0,0,1,0,1,15,1,1.6371843698843862,0.060085157222731445,2024-05-15 18:28:14.279677,Europe,Mobile,0.43404216606092016
651,33,M,Premium,24,12.161314753170778,5,0,1,0,0,0,7,1,2.488747588272393,0.9729019711967063,2024-05-16 18:28:14.279677,Oceania,Mobile,0.2772573201683753
652,22,M,Basic,59,12.35022093684101,3,1,1,0,0,4,9,1,3.6910932589164296,0.46543897060032313,2024-05-17 18:28:14.279677,Asia,Mobile,0.5047295539417828
653,52,M,Standard,29,6.46187052588987,8,0,0,0,0,1,26,1,4.698280878746935,0.9265317740991033,2024-05-18 18:28:14.279677,Asia,Tablet,0.27259357647785026
654,29,M,Basic,19,6.439130679119782,7,0,2,0,0,3,7,0,4.265856237567354,0.009808114713976357,2024-05-19 18:28:14.279677,Oceania,Computer,0.5126475414880479
655,42,M,Standard,6,9.446673157213352,3,0,0,1,0,3,8,1,2.2015592158398847,0.2475583956353089,2024-05-20 18:28:14.279677,North America,Computer,0.44312612101558163
656,69,M,Basic,57,5.516788863423959,6,0,0,1,1,1,17,0,2.7358265027597333,0.10399557031333562,2024-05-21 18:28:14.279677,Europe,Computer,0.36733582798800496
657,38,F,Basic,33,14.209918477260635,4,0,1,0,0,1,2,1,1.3316700828511783,0.7696161773547716,2024-05-22 18:28:14.279677,North America,TV,0.3353230953778595
658,53,F,Standard,49,8.15396399776277,5,0,0,0,0,1,16,0,1.408689292142323,0.3201250495947112,2024-05-23 18:28:14.279677,Latin America,TV,0.37570250987236864
659,40,F,Basic,40,0.0,5,0,1,2,0,2,19,0,2.8809215479948604,0.840492508415747,2024-05-24 18:28:14.279677,Asia,Computer,0.4008331340955059
660,33,M,Basic,19,8.125889716890969,7,0,0,0,1,4,14,0,3.1208776272684005,0.832385365715857,2024-05-25 18:28:14.279677,Latin America,Mobile,0.4460447330683906
661,56,M,Basic,53,4.8072808957801385,5,1,0,0,1,4,20,1,2.056108382787656,0.6677947928065698,2024-05-26 18:28:14.279677,Asia,Mobile,0.5561116261504532
662,62,M,Basic,1,1.8436209226952727,3,0,0,2,0,3,26,1,3.571130756743765,0.6657818035439771,2024-05-27 18:28:14.279677,Latin America,Computer,0.46407724331872596
663,59,F,Basic,5,3.8128668088871374,5,0,1,0,0,3,16,0,3.813522742320551,0.700159692073135,2024-05-28 18:28:14.279677,Oceania,Tablet,0.4606196364559675
664,56,F,Basic,27,10.54704235916485,7,1,0,0,0,3,7,0,2.196464526447831,0.6737638346297745,2024-05-29 18:28:14.279677,Asia,Tablet,0.5692884330212249
665,31,M,Premium,16,16.643204141241156,5,0,2,0,1,0,1,1,4.033698902830167,0.38690835768434906,2024-05-30 18:28:14.279677,Asia,Mobile,0.3514561005386017
666,48,F,Standard,6,11.5659223693249,5,1,0,0,1,3,16,0,1.8224196761565334,0.6828276445685459,2024-05-31 18:28:14.279677,Latin America,Mobile,0.614135522366935
667,22,M,Standard,40,6.967483058921301,9,0,0,0,1,1,17,1,3.1770055091022953,0.8974069691923586,2024-06-01 18:28:14.279677,Europe,TV,0.2662736228595412
668,52,F,Basic,13,12.279520975853513,3,0,1,1,0,3,28,1,4.217124374248693,0.33257349187662366,2024-06-02 18:28:14.279677,Latin America,Tablet,0.4298031293028212
669,40,F,Premium,48,7.704548448905041,6,0,1,1,1,1,4,0,3.1480363427302214,0.9448890262149536,2024-06-03 18:28:14.279677,Asia,Mobile,0.2891000106511236
670,46,F,Basic,35,6.526998154184277,1,1,0,0,1,2,8,0,4.631850874084202,0.013581587898769731,2024-06-04 18:28:14.279677,Asia,Mobile,0.560725144910247
671,60,F,Basic,19,4.228186658835078,5,0,1,0,1,0,8,0,1.2340049314985433,0.34908253826523716,2024-06-05 18:28:14.279677,Europe,Computer,0.41917130590100193
672,28,F,Standard,12,1.240855966241405,8,0,1,0,0,0,1,0,3.3532553819658872,0.1320984017287402,2024-06-06 18:28:14.279677,North America,TV,0.3572768317703339
673,35,M,Basic,16,8.050381467202774,5,1,0,0,0,4,1,0,3.2470218101775603,0.12661982904502367,2024-06-07 18:28:14.279677,Europe,Tablet,0.6273897141716969
674,64,F,Basic,59,10.790267449600659,9,0,0,0,0,2,18,0,3.6414133141707388,0.8154294940115683,2024-06-08 18:28:14.279677,North America,Tablet,0.3082006764977579
675,29,M,Standard,43,9.516881649925551,6,0,0,0,0,1,22,0,4.33362735472123,0.9183683147501229,2024-06-09 18:28:14.279677,Asia,TV,0.29713717863012296
676,26,F,Premium,10,7.920165360263207,8,0,0,0,0,2,26,1,3.90341233735358,0.7777582542329856,2024-06-10 18:28:14.279677,Oceania,Mobile,0.3496797002969433
677,27,F,Standard,25,5.271269696516095,8,1,0,0,1,0,2,1,4.161130941491367,0.9766157189925598,2024-06-11 18:28:14.279677,Oceania,Tablet,0.3805945320179887
678,61,F,Standard,20,13.041230958424842,3,0,0,0,1,1,16,0,2.155266902870486,0.21632897016627073,2024-06-12 18:28:14.279677,Latin America,Tablet,0.41651956104123655
679,34,M,Premium,31,3.4143404002670756,7,0,3,0,1,2,13,0,2.5499895142758584,0.14079991220969046,2024-06-13 18:28:14.279677,Europe,Tablet,0.49003629520822606
680,55,F,Basic,4,13.880139569217377,7,0,1,0,0,0,13,0,3.5071078961849214,0.5207037820396135,2024-06-14 18:28:14.279677,Europe,Computer,0.3659671357406481
681,24,F,Basic,44,4.988914905366376,6,0,0,1,0,1,13,0,3.213845887699741,0.829037614742618,2024-06-15 18:28:14.279677,Oceania,TV,0.33853146693623687
682,63,F,Basic,23,6.237823813234825,7,1,1,1,1,1,5,1,4.844415499882146,0.0398390908380597,2024-06-16 18:28:14.279677,North America,Tablet,0.47045361164350813
683,30,M,Standard,2,2.666074046921615,2,1,0,1,0,0,2,0,1.7473379997376774,0.995565660999882,2024-06-17 18:28:14.279677,Europe,TV,0.5474666183852187
684,57,M,Standard,56,7.492989265571817,9,1,0,1,0,1,0,1,2.4051134898045667,0.6022459292053228,2024-06-18 18:28:14.279677,North America,Mobile,0.39446612187916563
685,59,M,Premium,22,14.876562292389895,1,1,0,0,1,0,29,0,3.291020933139419,0.9789418121813774,2024-06-19 18:28:14.279677,North America,TV,0.5042412709052677
686,26,M,Standard,51,12.578140442219782,1,0,1,0,1,3,15,1,4.471855079744608,0.36508163323377696,2024-06-20 18:28:14.279677,North America,Computer,0.33258110728755086
687,67,F,Standard,57,14.892110560140175,3,0,1,0,0,3,28,0,4.717394098763966,0.45802382053358925,2024-06-21 18:28:14.279677,North America,Computer,0.3549667058777608
688,44,M,Basic,37,12.610712729669679,3,1,1,0,1,1,3,1,2.344145323310394,0.7523614423973921,2024-06-22 18:28:14.279677,Latin America,TV,0.469896643573631
689,19,Other,Premium,8,4.4816508573481535,1,0,0,0,1,1,28,1,1.2684338461054065,0.7927004505613187,2024-06-23 18:28:14.279677,Latin America,Computer,0.43169966550179634
690,22,M,Premium,7,8.346053878362213,7,0,1,0,1,0,0,1,2.6864787916887405,0.23303305335024027,2024-06-24 18:28:14.279677,Oceania,Tablet,0.32425999707532216
691,46,M,Premium,14,6.099004354412687,4,1,1,0,1,1,16,1,2.5773765729340283,0.9298010863077227,2024-06-25 18:28:14.279677,Latin America,Computer,0.5002882150409176
692,54,F,Basic,56,16.6528745201952,2,0,1,1,0,4,27,0,4.945948271718758,0.8674231218347286,2024-06-26 18:28:14.279677,Europe,Mobile,0.3776422246715933
693,55,F,Standard,55,4.0160567678684425,5,1,0,0,1,3,17,1,2.7242449771631576,0.018205303103198567,2024-06-27 18:28:14.279677,Latin America,TV,0.5241917693848875
694,36,F,Basic,3,14.468488446945553,6,0,0,0,0,1,25,0,2.2228919972129177,0.12856810585518308,2024-06-28 18:28:14.279677,Europe,TV,0.4598910635833771
695,25,F,Basic,50,14.464769350543847,9,0,1,0,0,1,7,0,2.461509498139736,0.4960971064070674,2024-06-29 18:28:14.279677,Europe,Mobile,0.31470208268243094
696,65,F,Basic,16,19.148101008580436,4,0,0,0,1,2,1,0,2.5877051224952554,0.4609555141131827,2024-06-30 18:28:14.279677,North America,Mobile,0.4076638245891796
697,62,M,Standard,55,7.951567036852513,2,0,1,0,0,1,26,1,4.286161528786463,0.7083908550348353,2024-07-01 18:28:14.279677,Oceania,Mobile,0.28143028307501444
698,18,Other,Standard,19,13.56161079790081,5,1,1,0,1,4,17,1,1.3240595713250567,0.08971137605303403,2024-07-02 18:28:14.279677,North America,Mobile,0.6145290657940929
699,39,Other,Basic,51,21.408259182694213,3,0,0,2,1,3,26,1,2.2660281955001067,0.6448553066971265,2024-07-03 18:28:14.279677,North America,Tablet,0.3687630095326103
700,69,F,Basic,18,6.911791615331516,2,0,1,0,1,2,26,1,4.865273967628399,0.6163699311345824,2024-07-04 18:28:14.279677,Latin America,Computer,0.3831952980028971
701,34,M,Standard,52,2.324798762338202,1,0,0,0,1,0,15,0,1.6124100191951998,0.23361959847804437,2024-07-05 18:28:14.279677,Latin America,Computer,0.38018312692942213
702,24,F,Basic,16,0.5999498304611812,2,0,0,0,0,0,25,1,3.97040528613036,0.5423939642683995,2024-07-06 18:28:14.279677,Europe,Tablet,0.3693199154506695
703,42,M,Basic,8,13.563560144306656,6,0,0,0,0,3,9,1,2.4255740047931615,0.22220720699598195,2024-07-07 18:28:14.279677,Latin America,Mobile,0.43177484878953387
704,62,M,Standard,33,0.5842489597070806,8,1,0,0,0,0,7,0,3.3271421047781016,0.14692302710060634,2024-07-08 18:28:14.279677,Latin America,TV,0.4819425086299935
705,21,M,Standard,49,8.138404735310386,3,0,0,0,0,4,11,0,1.3981921540355282,0.5731349346540705,2024-07-09 18:28:14.279677,Asia,TV,0.44315021976358426
706,53,M,Basic,12,12.186565935194803,9,1,0,1,0,1,21,1,2.225646669415786,0.9774742783005703,2024-07-10 18:28:14.279677,Europe,TV,0.49324022082626623
707,23,F,Basic,53,10.92587768414957,9,1,0,1,0,3,15,1,3.003459766643553,0.23693334917174502,2024-07-11 18:28:14.279677,Europe,Mobile,0.49032761993548085
708,48,F,Basic,11,12.127224320920861,2,0,1,0,1,2,11,1,1.9268026327034335,0.3553361493551519,2024-07-12 18:28:14.279677,Asia,Tablet,0.4348236436172844
709,36,F,Premium,5,11.11144927900427,8,0,0,0,1,1,10,1,3.1674797722126087,0.2565732259900467,2024-07-13 18:28:14.279677,Europe,Tablet,0.34455122565061796
710,61,M,Standard,27,16.394329066566968,5,1,2,0,1,0,19,1,1.8790372562508653,0.26645982164649473,2024-07-14 18:28:14.279677,Oceania,Tablet,0.5584504628023811
711,56,M,Standard,12,5.238418096306015,4,0,1,0,1,0,18,1,3.6004022106022155,0.40419213418668065,2024-07-15 18:28:14.279677,Oceania,Computer,0.3390197986002953
712,44,M,Basic,17,6.615024307707343,5,0,1,0,0,2,0,1,4.617417361001257,0.7018555106506201,2024-07-16 18:28:14.279677,Asia,Computer,0.33099549529869593
713,27,Other,Standard,6,6.13670277364588,4,0,0,0,0,4,26,1,1.3419545494062857,0.03880452403094514,2024-07-17 18:28:14.279677,Latin America,Computer,0.5220901344058924
714,43,M,Basic,33,14.15095905931305,8,1,1,0,0,2,2,0,1.8664641431043454,0.9571241956855602,2024-07-18 18:28:14.279677,Oceania,Computer,0.5063697320921519
715,36,F,Standard,5,14.501992941975317,4,1,0,0,1,3,11,1,4.37769210904132,0.0462798794892475,2024-07-19 18:28:14.279677,Asia,TV,0.5495091303417128
716,56,F,Premium,57,12.25612659659254,6,1,0,1,0,2,29,0,3.52621394176783,0.8812531819445597,2024-07-20 18:28:14.279677,Oceania,TV,0.47132938030280175
717,20,M,Standard,28,15.917468334449639,2,0,0,0,1,0,8,1,1.314835668570261,0.8943780987619989,2024-07-21 18:28:14.279677,North America,Tablet,0.3099113497835004
718,62,F,Premium,14,4.1097956631180965,5,0,1,0,0,4,20,0,2.9454004604379813,0.5244891875915233,2024-07-22 18:28:14.279677,Asia,Computer,0.48188603532352325
719,30,F,Standard,5,18.336120557755685,6,0,0,0,0,4,28,0,1.83903406004534,0.13699682861896745,2024-07-23 18:28:14.279677,Europe,Tablet,0.5153639029193001
720,67,F,Basic,54,17.61619310856129,5,0,0,0,0,2,21,0,1.796385576280279,0.5651459705569438,2024-07-24 18:28:14.279677,Oceania,Mobile,0.38058260372942454
721,45,F,Premium,56,13.678109986228733,2,0,1,0,0,3,4,1,4.762581373442095,0.6286321599028497,2024-07-25 18:28:14.279677,Europe,Computer,0.28134149694451055
722,37,M,Basic,59,18.9089945438553,7,1,1,0,0,0,0,0,4.046166192304436,0.8577589578071113,2024-07-26 18:28:14.279677,Asia,Computer,0.3680374058425118
723,45,M,Standard,33,1.7168839616111313,4,1,0,0,1,1,9,0,3.784922374096575,0.5508953757695697,2024-07-27 18:28:14.279677,Oceania,Tablet,0.5021801586635106
724,25,F,Basic,50,7.37775931868674,8,0,0,1,1,4,16,0,1.9557152683114345,0.4107093959033382,2024-07-28 18:28:14.279677,Europe,Tablet,0.43711851572504057
725,58,F,Basic,48,6.323482696590238,7,0,0,0,0,2,3,0,1.4742937321638019,0.8382911938541139,2024-07-29 18:28:14.279677,Latin America,Mobile,0.36823831455655204
726,56,M,Standard,41,13.607396618786716,7,0,0,0,1,3,14,0,4.4833304851414,0.980951797352619,2024-07-30 18:28:14.279677,Latin America,Tablet,0.3187376738586343
727,18,F,Basic,19,4.749296301989272,9,0,0,0,0,3,18,0,1.0235182773698037,0.6451032051579333,2024-07-31 18:28:14.279677,North America,Computer,0.4728235006383477
728,20,F,Standard,22,13.787475746687427,1,1,0,1,1,0,26,0,2.5523856948040784,0.8743870373028095,2024-08-01 18:28:14.279677,Asia,TV,0.5221341732215936
729,30,F,Standard,5,16.852680719983567,6,1,0,0,0,4,7,0,2.110450011845334,0.5987351128290642,2024-08-02 18:28:14.279677,Europe,Mobile,0.6098155493483395
730,45,M,Basic,59,13.476014500419996,6,0,0,0,1,0,27,0,3.2815048013952945,0.6897879914103057,2024-08-03 18:28:14.279677,North America,Mobile,0.2971665706388341
731,66,F,Basic,2,11.418755118307505,6,0,0,0,0,1,27,0,2.002033743543339,0.6881671175489188,2024-08-04 18:28:14.279677,Asia,Computer,0.44695155425316757
732,42,F,Standard,30,5.060633295496254,6,0,0,0,0,1,22,1,2.244821437313232,0.7047869868402653,2024-08-05 18:28:14.279677,Latin America,TV,0.34017152674930107
733,50,M,Basic,47,5.765745169373177,7,0,0,0,0,1,14,0,4.400159419972774,0.3210134439286336,2024-08-06 18:28:14.279677,Europe,Tablet,0.3290813157320332
734,55,M,Standard,39,16.248094526483335,6,0,0,0,0,3,26,0,3.412755293618075,0.5756613962717123,2024-08-07 18:28:14.279677,Oceania,Tablet,0.38160849240394334
735,23,Other,Standard,4,13.896745019526662,1,0,1,0,0,4,6,0,1.5827301093174735,0.5941355839737954,2024-08-08 18:28:14.279677,Latin America,TV,0.5067498904806692
736,61,M,Premium,33,9.80490240311228,3,0,0,0,0,0,14,0,3.905886173983326,0.31507162671323197,2024-08-09 18:28:14.279677,Oceania,TV,0.3335188903784473
737,62,F,Standard,13,7.910452271170547,2,1,0,0,1,0,7,0,1.8298368059195136,0.3498523677036637,2024-08-10 18:28:14.279677,Oceania,Computer,0.5564230742874187
738,49,F,Standard,20,0.0,6,0,0,0,1,1,29,0,2.7320197204499204,0.7622467650167147,2024-08-11 18:28:14.279677,Europe,Tablet,0.40434250543540395
739,62,M,Standard,54,4.645737906577806,8,0,1,1,1,4,25,1,3.5864289473571733,0.5827238406172491,2024-08-12 18:28:14.279677,Europe,Computer,0.3475580389231242
740,64,F,Basic,7,19.557095435698617,3,0,0,0,1,4,22,1,2.087718149829949,0.1492111479631686,2024-08-13 18:28:14.279677,Oceania,Tablet,0.49343279349575025
741,38,M,Basic,15,3.5977221449876664,8,0,1,0,1,2,9,0,2.536427258703169,0.8376369886828723,2024-08-14 18:28:14.279677,North America,Tablet,0.41005130395896056
742,33,F,Standard,23,10.947399106105403,8,0,0,0,0,4,17,1,3.9365983892166034,0.8831142870743197,2024-08-15 18:28:14.279677,Oceania,TV,0.3531699006021222
743,38,M,Standard,14,15.037219865975992,5,0,0,0,0,4,3,0,4.751643813697374,0.46614114795781414,2024-08-16 18:28:14.279677,Oceania,Computer,0.4025380075485907
744,28,F,Standard,23,3.725386659988538,8,0,1,1,1,0,14,1,3.116980227837892,0.20890743202292694,2024-08-17 18:28:14.279677,Europe,TV,0.31343091718878546
745,54,M,Premium,19,10.923552373905416,6,0,2,0,1,4,10,0,1.039883886226491,0.9476064954049053,2024-08-18 18:28:14.279677,Asia,Computer,0.5365939403764617
746,53,M,Premium,54,14.689577687553275,5,1,0,0,0,4,21,1,2.353855004967322,0.8822695645195763,2024-08-19 18:28:14.279677,Latin America,Tablet,0.49943026629956827
747,52,Other,Premium,29,10.062496609536252,9,0,0,0,0,0,2,0,2.594537339382138,0.2443817463418385,2024-08-20 18:28:14.279677,Europe,Mobile,0.3162889822000023
748,36,M,Standard,56,24.34201527833384,7,1,2,0,0,4,14,1,2.356694480008976,0.09559373630269741,2024-08-21 18:28:14.279677,North America,Mobile,0.5740690596946845
749,37,F,Basic,20,1.6570037056090232,8,0,1,1,1,0,2,0,2.745075444462251,0.44065360754910676,2024-08-22 18:28:14.279677,Latin America,Computer,0.36127561284589116
750,35,M,Standard,29,15.293642649419395,1,0,0,0,0,2,14,0,3.5306650152735988,0.6763969864937396,2024-08-23 18:28:14.279677,Europe,Computer,0.3806462317376689
751,64,F,Basic,24,9.135991313017678,2,0,2,0,1,3,5,1,1.4845121079910126,0.17538858521994405,2024-08-24 18:28:14.279677,Europe,TV,0.5334112030960042
752,58,M,Standard,18,13.859600774183376,8,0,2,0,1,0,0,0,2.090522035470022,0.513212658431748,2024-08-25 18:28:14.279677,Asia,Tablet,0.4068097248206454
753,66,Other,Standard,10,12.20653575849623,9,1,2,1,1,0,13,1,3.0305923440704983,0.4254154942725167,2024-08-26 18:28:14.279677,North America,Mobile,0.5316090687927335
754,31,M,Standard,41,6.334219014450017,4,1,1,0,0,4,15,1,2.2622932327199003,0.8905511487694656,2024-08-27 18:28:14.279677,North America,TV,0.5366533779734667
755,32,M,Basic,57,11.1449819622967,9,1,1,0,0,0,0,0,4.964341352541437,0.4295666328071286,2024-08-28 18:28:14.279677,Europe,Computer,0.3779448773842214
756,48,M,Basic,8,0.7104927430085635,4,1,1,1,0,1,20,0,2.725725868149953,0.5337763937350376,2024-08-29 18:28:14.279677,Asia,Tablet,0.6036137727023273
757,18,M,Standard,26,13.016237502856969,9,0,0,0,0,1,16,0,4.479196614368865,0.9552861960018223,2024-08-30 18:28:14.279677,Europe,TV,0.2871430924306272
758,20,F,Basic,29,11.490792329952628,7,0,0,0,1,2,25,1,4.586039342455457,0.2996917658745646,2024-08-31 18:28:14.279677,Oceania,TV,0.3456939925782098
759,33,M,Premium,10,13.193300843215512,2,0,2,0,0,0,7,0,4.3440279988894,0.28899093194194136,2024-09-01 18:28:14.279677,Oceania,Computer,0.43361662507201726
760,40,F,Basic,17,15.290591625435752,9,1,2,0,0,4,17,0,1.1875929637806713,0.7995950799420427,2024-09-02 18:28:14.279677,Asia,Tablet,0.6976395844287937
761,28,M,Basic,2,11.838099201048554,4,1,0,0,0,4,15,1,4.790986926453406,0.27753898614396866,2024-09-03 18:28:14.279677,Europe,Mobile,0.5907223518568744
762,29,M,Basic,6,10.740447098991382,8,0,1,0,1,3,5,0,1.5149702485327077,0.831865870073205,2024-09-04 18:28:14.279677,Asia,TV,0.4507692644705599
763,27,F,Standard,58,5.594658316693539,7,1,2,0,0,2,9,1,1.137614510857178,0.09553560936164496,2024-09-05 18:28:14.279677,Europe,Computer,0.5754720888718633
764,49,F,Standard,5,6.438896181754745,7,0,1,0,1,4,9,1,2.65747843162623,0.1112612473094684,2024-09-06 18:28:14.279677,Europe,TV,0.45093338616230205
765,33,M,Basic,28,15.933673100886654,8,0,0,1,0,3,4,0,1.7785361310314243,0.9013233741627718,2024-09-07 18:28:14.279677,Oceania,Computer,0.3935433815170787
766,25,M,Basic,41,17.181677028529894,1,0,0,0,0,4,25,0,1.7367861186529447,0.5408122824824353,2024-09-08 18:28:14.279677,Latin America,Computer,0.48524126182671184
767,55,M,Standard,5,8.809447818439729,5,0,0,0,0,3,27,1,2.1512784535046023,0.7188142666942388,2024-09-09 18:28:14.279677,North America,Computer,0.4386529171964118
768,29,F,Basic,18,10.23001373626637,2,1,0,0,0,1,11,0,1.9936224209874194,0.2252888918625443,2024-09-10 18:28:14.279677,North America,Tablet,0.5971173652288774
769,41,F,Standard,26,5.476928125031169,2,0,1,0,1,1,19,0,3.7391816086006124,0.1662743683821083,2024-09-11 18:28:14.279677,Asia,Mobile,0.40275831696834374
770,45,M,Standard,20,15.863784226337224,1,0,0,1,0,4,16,0,1.7471092265442802,0.8349542622326401,2024-09-12 18:28:14.279677,North America,Tablet,0.47510634342861746
771,25,F,Basic,41,13.327084118458894,5,0,0,1,0,2,13,1,3.1724732207890343,0.3586234070232488,2024-09-13 18:28:14.279677,Oceania,Mobile,0.34220329223423435
772,45,F,Basic,49,19.706087182318747,2,0,0,0,1,0,13,1,4.945706184574119,0.45503261912199444,2024-09-14 18:28:14.279677,Latin America,Computer,0.24382683289254228
773,53,F,Premium,27,5.608384614101306,4,0,0,0,1,2,2,0,2.7295296838251555,0.02797189727535898,2024-09-15 18:28:14.279677,Europe,Mobile,0.4166511850886691
774,43,F,Standard,49,8.109960504908914,3,0,0,0,1,2,28,0,3.567492435181746,0.3858807341929664,2024-09-16 18:28:14.279677,Europe,Tablet,0.38346952691023223
775,25,M,Standard,12,11.157229612627862,3,0,1,0,0,0,11,1,4.877486710919495,0.7704378081249784,2024-09-17 18:28:14.279677,Oceania,TV,0.27932820186439117
776,67,M,Basic,7,13.232447688628852,2,0,1,1,0,1,19,1,1.550555992165457,0.8212751772861694,2024-09-18 18:28:14.279677,North America,Tablet,0.40993641639131523
777,45,M,Standard,59,8.921661812261839,6,0,3,1,1,1,17,0,2.6744280371721976,0.6987547888825418,2024-09-19 18:28:14.279677,Europe,Tablet,0.38868275714028633
778,45,M,Basic,3,5.635194547731498,2,1,2,1,1,0,11,0,4.400769600781016,0.6921797335437422,2024-09-20 18:28:14.279677,North America,Tablet,0.6148195179260151
779,54,F,Standard,10,14.407037644617855,8,0,0,0,1,3,1,1,4.729222730979519,0.5062392665971579,2024-09-21 18:28:14.279677,Oceania,Tablet,0.3230514115232208
780,58,F,Premium,34,13.605676812727907,8,0,0,0,0,2,1,1,3.4049442318356204,0.538329329259823,2024-09-22 18:28:14.279677,Europe,Tablet,0.2845352000367455
781,53,M,Basic,25,5.418629497181375,5,0,0,0,1,4,26,1,1.5736824101608935,0.7426317468131435,2024-09-23 18:28:14.279677,Asia,Mobile,0.4660336959379526
782,44,M,Basic,35,16.77721400552748,7,0,0,0,1,1,16,1,4.60588633579062,0.24730179882772285,2024-09-24 18:28:14.279677,Latin America,Mobile,0.28948656485555607
783,34,M,Basic,16,15.85099354598302,4,0,0,0,0,4,9,1,1.6977862647637703,0.231517068246056,2024-09-25 18:28:14.279677,North America,TV,0.46495691039093207
784,26,F,Basic,2,10.671482486238965,1,1,2,0,1,0,17,0,2.411511393328474,0.9499248239140546,2024-09-26 18:28:14.279677,North America,Tablet,0.6478829469176307
785,50,M,Basic,24,10.397989311880181,2,1,0,1,1,4,21,1,2.502031911049047,0.027689886758775373,2024-09-27 18:28:14.279677,North America,Tablet,0.6357788888173199
786,37,F,Basic,10,12.770288855579537,4,1,1,0,0,4,18,1,2.789166159490512,0.13946546366518153,2024-09-28 18:28:14.279677,North America,TV,0.6267504449633906
787,30,M,Standard,38,5.691484648718709,1,0,1,1,0,2,25,1,4.160663263723798,0.570332426201248,2024-09-29 18:28:14.279677,Oceania,TV,0.35326809649897656
788,45,M,Standard,22,10.150157395820411,8,0,1,0,1,0,20,0,4.2085775124099385,0.7378348386983485,2024-09-30 18:28:14.279677,Oceania,Computer,0.30254115493000483
789,65,Other,Basic,26,0.0,9,1,1,2,0,4,0,0,3.8786202931124567,0.5378910829850118,2024-10-01 18:28:14.279677,Oceania,TV,0.568199706655167
790,46,Other,Premium,43,14.382278227514679,4,0,0,1,0,1,23,1,1.0885146976863265,0.35506399616488415,2024-10-02 18:28:14.279677,Oceania,TV,0.35390242597347615
791,30,M,Basic,55,2.1925338877907032,3,0,0,0,0,0,28,0,3.2593804088686062,0.9779761193529676,2024-10-03 18:28:14.279677,Europe,TV,0.3318618514127314
792,63,F,Premium,39,17.517099142144996,2,1,0,0,0,1,3,0,3.9899718235256,0.7038526851328458,2024-10-04 18:28:14.279677,Oceania,Computer,0.4522594452742699
793,52,F,Basic,27,8.349399530167748,5,0,2,0,1,3,24,1,2.778500960246171,0.8313908410670791,2024-10-05 18:28:14.279677,Europe,Mobile,0.4804473539671014
794,23,F,Premium,29,8.941665090344115,3,0,0,0,0,4,3,0,4.779744181461586,0.04024687418820405,2024-10-06 18:28:14.279677,Asia,Computer,0.4224618234330507
